STORE_NBR,YEARMONTH,Ventas,Unidades,Clientes,Transacciones,Frecuencia,ChipsPorTransaccion,PrecioPromedio,Fecha
27,201812,369.2,84,43,43,1.0,1.9534883720930232,4.395238095238095,2018-12-01
27,201901,373.0,81,40,42,1.05,1.9285714285714286,4.604938271604938,2019-01-01
27,201902,322.0,78,36,39,1.0833333333333333,2.0,4.128205128205129,2019-02-01
27,201903,418.6,92,42,48,1.1428571428571428,1.9166666666666667,4.55,2019-03-01
27,201904,443.0,99,46,50,1.0869565217391304,1.98,4.474747474747475,2019-04-01
27,201905,353.2,79,43,45,1.0465116279069768,1.7555555555555555,4.470886075949367,2019-05-01
27,201906,448.90000000000003,102,51,52,1.0196078431372548,1.9615384615384615,4.400980392156863,2019-06-01
28,201807,722.2,206,86,103,1.197674418604651,2.0,3.505825242718447,2018-07-01
28,201808,724.55,207,95,111,1.168421052631579,1.864864864864865,3.5002415458937195,2018-08-01
28,201809,726.8,194,76,97,1.2763157894736843,2.0,3.746391752577319,2018-09-01
28,201810,675.2,192,86,95,1.1046511627906976,2.0210526315789474,3.516666666666667,2018-10-01
28,201811,842.6,232,95,116,1.2210526315789474,2.0,3.631896551724138,2018-11-01
28,201812,794.6,244,98,122,1.2448979591836735,2.0,3.2565573770491802,2018-12-01
28,201901,759.0,216,87,107,1.2298850574712643,2.0186915887850465,3.513888888888889,2019-01-01
28,201902,830.0,234,91,115,1.2637362637362637,2.034782608695652,3.547008547008547,2019-02-01
28,201903,635.4,178,72,86,1.1944444444444444,2.0697674418604652,3.5696629213483146,2019-03-01
28,201904,793.2,216,88,108,1.2272727272727273,2.0,3.6722222222222225,2019-04-01
28,201905,578.7,171,74,88,1.1891891891891893,1.9431818181818181,3.3842105263157896,2019-05-01
28,201906,749.0,210,82,105,1.2804878048780488,2.0,3.566666666666667,2019-06-01
29,201807,288.8,67,35,35,1.0,1.9142857142857144,4.31044776119403,2018-07-01
29,201808,361.90000000000003,80,39,41,1.0512820512820513,1.951219512195122,4.523750000000001,2018-08-01
29,201809,454.9,101,46,52,1.1304347826086956,1.9423076923076923,4.503960396039604,2018-09-01
29,201810,284.8,66,33,34,1.0303030303030303,1.9411764705882353,4.315151515151515,2018-10-01
29,201811,317.6,71,33,36,1.0909090909090908,1.9722222222222223,4.473239436619719,2018-11-01
29,201812,376.0,87,42,45,1.0714285714285714,1.9333333333333333,4.32183908045977,2018-12-01
29,201901,434.8,101,48,52,1.0833333333333333,1.9423076923076923,4.304950495049505,2019-01-01
29,201902,330.0,76,34,38,1.1176470588235294,2.0,4.342105263157895,2019-02-01
29,201903,402.5,96,46,49,1.065217391304348,1.9591836734693877,4.192708333333333,2019-03-01
29,201904,381.5,83,41,43,1.048780487804878,1.930232558139535,4.596385542168675,2019-04-01
29,201905,436.6,104,53,57,1.0754716981132075,1.8245614035087718,4.198076923076924,2019-05-01
29,201906,388.4,89,46,46,1.0,1.934782608695652,4.3640449438202245,2019-06-01
30,201807,827.8,234,88,116,1.3181818181818181,2.0172413793103448,3.5376068376068375,2018-07-01
30,201808,873.9,251,107,128,1.1962616822429906,1.9609375,3.481673306772908,2018-08-01
30,201809,793.0,220,91,108,1.1868131868131868,2.037037037037037,3.6045454545454545,2018-09-01
30,201810,798.0,228,93,112,1.2043010752688172,2.0357142857142856,3.5,2018-10-01
30,201811,779.8,212,86,106,1.2325581395348837,2.0,3.6783018867924526,2018-11-01
30,201812,918.8,242,92,119,1.2934782608695652,2.033613445378151,3.796694214876033,2018-12-01
30,201901,755.8,216,89,108,1.2134831460674158,2.0,3.499074074074074,2019-01-01
30,201902,765.0,224,91,112,1.2307692307692308,2.0,3.4151785714285716,2019-02-01
30,201903,896.4,244,96,120,1.25,2.033333333333333,3.6737704918032787,2019-03-01
30,201904,782.4,220,89,109,1.2247191011235956,2.018348623853211,3.556363636363636,2019-04-01
30,201905,726.1,212,91,110,1.2087912087912087,1.9272727272727272,3.4250000000000003,2019-05-01
30,201906,762.6,220,90,109,1.211111111111111,2.018348623853211,3.4663636363636363,2019-06-01
31,201809,6.0,2,1,1,1.0,2.0,3.0,2018-09-01
31,201811,8.8,2,1,1,1.0,2.0,4.4,2018-11-01
32,201807,737.4,208,87,102,1.1724137931034482,2.0392156862745097,3.5451923076923078,2018-07-01
32,201808,719.0,209,90,106,1.1777777777777778,1.971698113207547,3.4401913875598087,2018-08-01
32,201809,752.4,216,82,108,1.3170731707317074,2.0,3.4833333333333334,2018-09-01
32,201810,951.4,266,95,132,1.3894736842105264,2.015151515151515,3.5766917293233083,2018-10-01
32,201811,958.6,270,104,133,1.2788461538461537,2.030075187969925,3.5503703703703704,2018-11-01
32,201812,879.0,254,98,123,1.2551020408163265,2.065040650406504,3.4606299212598426,2018-12-01
32,201901,756.6,206,76,101,1.3289473684210527,2.0396039603960396,3.672815533980583,2019-01-01
32,201902,524.8,150,62,73,1.1774193548387097,2.0547945205479454,3.4986666666666664,2019-02-01
32,201903,745.2,210,80,104,1.3,2.019230769230769,3.548571428571429,2019-03-01
32,201904,790.8,216,90,107,1.1888888888888889,2.0186915887850465,3.661111111111111,2019-04-01
32,201905,822.7,229,95,121,1.2736842105263158,1.8925619834710743,3.592576419213974,2019-05-01
32,201906,769.0,222,88,111,1.2613636363636365,2.0,3.463963963963964,2019-06-01
33,201807,1007.8,290,111,144,1.2972972972972974,2.013888888888889,3.4751724137931035,2018-07-01
33,201808,797.3000000000001,231,94,119,1.2659574468085106,1.9411764705882353,3.4515151515151516,2018-08-01
33,201809,854.4,234,99,116,1.1717171717171717,2.0172413793103448,3.651282051282051,2018-09-01
33,201810,865.2,242,100,121,1.21,2.0,3.5752066115702483,2018-10-01
33,201811,841.0,238,96,119,1.2395833333333333,2.0,3.533613445378151,2018-11-01
33,201812,940.0,256,98,127,1.2959183673469388,2.015748031496063,3.671875,2018-12-01
33,201901,910.2,257,98,126,1.2857142857142858,2.0396825396825395,3.5416342412451365,2019-01-01
33,201902,776.0,214,89,105,1.1797752808988764,2.038095238095238,3.6261682242990654,2019-02-01
33,201903,805.4,222,88,110,1.25,2.018181818181818,3.627927927927928,2019-03-01
33,201904,1024.6,286,100,141,1.41,2.028368794326241,3.582517482517482,2019-04-01
33,201905,903.2,254,101,132,1.306930693069307,1.9242424242424243,3.555905511811024,2019-05-01
33,201906,766.0,224,95,112,1.1789473684210525,2.0,3.419642857142857,2019-06-01
34,201807,325.6,75,37,39,1.054054054054054,1.9230769230769231,4.341333333333334,2018-07-01
34,201808,313.1,71,40,41,1.025,1.7317073170731707,4.409859154929578,2018-08-01
34,201809,311.2,72,36,36,1.0,2.0,4.322222222222222,2018-09-01
34,201810,403.9,89,46,47,1.0217391304347827,1.8936170212765957,4.538202247191011,2018-10-01
34,201811,323.7,77,37,41,1.1081081081081081,1.8780487804878048,4.203896103896104,2018-11-01
34,201812,430.2,100,49,52,1.0612244897959184,1.9230769230769231,4.302,2018-12-01
34,201901,341.0,75,37,39,1.054054054054054,1.9230769230769231,4.546666666666667,2019-01-01
34,201902,253.3,58,31,32,1.032258064516129,1.8125,4.367241379310345,2019-02-01
34,201903,322.5,75,39,39,1.0,1.9230769230769231,4.3,2019-03-01
34,201904,378.5,86,42,44,1.0476190476190477,1.9545454545454546,4.401162790697675,2019-04-01
34,201905,324.5,71,36,38,1.0555555555555556,1.868421052631579,4.570422535211268,2019-05-01
34,201906,263.3,62,31,33,1.064516129032258,1.878787878787879,4.246774193548387,2019-06-01
35,201807,116.1,34,34,34,1.0,1.0,3.414705882352941,2018-07-01
35,201808,130.70000000000002,38,36,36,1.0,1.0555555555555556,3.439473684210527,2018-08-01
35,201809,108.5,30,28,29,1.0357142857142858,1.0344827586206897,3.6166666666666667,2018-09-01
35,201810,115.3,31,30,30,1.0,1.0333333333333334,3.7193548387096773,2018-10-01
35,201811,105.60000000000001,31,29,29,1.0,1.0689655172413792,3.406451612903226,2018-11-01
35,201812,137.9,37,33,34,1.0303030303030303,1.088235294117647,3.7270270270270274,2018-12-01
35,201901,94.4,26,26,26,1.0,1.0,3.630769230769231,2019-01-01
35,201902,111.89999999999999,32,30,30,1.0,1.0666666666666667,3.4968749999999997,2019-02-01
35,201903,124.10000000000001,36,31,32,1.032258064516129,1.125,3.4472222222222224,2019-03-01
35,201904,143.6,41,37,40,1.0810810810810811,1.025,3.502439024390244,2019-04-01
35,201905,154.1,45,34,37,1.088235294117647,1.2162162162162162,3.424444444444444,2019-05-01
35,201906,124.0,32,28,30,1.0714285714285714,1.0666666666666667,3.875,2019-06-01
36,201807,953.0,214,98,106,1.0816326530612246,2.018867924528302,4.453271028037383,2018-07-01
36,201808,1032.15,236,108,124,1.1481481481481481,1.903225806451613,4.373516949152543,2018-08-01
36,201809,908.4,206,95,103,1.0842105263157895,2.0,4.409708737864078,2018-09-01
36,201810,1095.8,248,110,124,1.1272727272727272,2.0,4.418548387096774,2018-10-01
36,201811,1037.2,234,96,116,1.2083333333333333,2.0172413793103448,4.432478632478633,2018-11-01
36,201812,963.8000000000001,220,94,110,1.1702127659574468,2.0,4.380909090909091,2018-12-01
36,201901,862.2,202,85,100,1.1764705882352942,2.02,4.268316831683168,2019-01-01
36,201902,864.2,194,84,97,1.1547619047619047,2.0,4.454639175257732,2019-02-01
36,201903,901.2,206,91,103,1.1318681318681318,2.0,4.374757281553398,2019-03-01
36,201904,976.6,220,94,109,1.1595744680851063,2.018348623853211,4.439090909090909,2019-04-01
36,201905,859.3,200,96,108,1.125,1.8518518518518519,4.2965,2019-05-01
36,201906,1063.0,246,105,122,1.161904761904762,2.0163934426229506,4.321138211382114,2019-06-01
37,201807,430.8,92,45,47,1.0444444444444445,1.9574468085106382,4.682608695652174,2018-07-01
37,201808,527.35,120,61,64,1.0491803278688525,1.875,4.394583333333333,2018-08-01
37,201809,352.4,82,42,42,1.0,1.9523809523809523,4.2975609756097555,2018-09-01
37,201810,368.0,90,45,46,1.0222222222222221,1.9565217391304348,4.088888888888889,2018-10-01
37,201811,244.1,57,28,29,1.0357142857142858,1.9655172413793103,4.282456140350877,2018-11-01
37,201812,455.2,102,49,51,1.0408163265306123,2.0,4.462745098039216,2018-12-01
37,201901,381.9,84,39,43,1.1025641025641026,1.9534883720930232,4.546428571428571,2019-01-01
37,201902,340.2,78,38,40,1.0526315789473684,1.95,4.361538461538461,2019-02-01
37,201903,391.2,92,39,46,1.1794871794871795,2.0,4.252173913043478,2019-03-01
37,201904,387.2,92,44,46,1.0454545454545454,2.0,4.208695652173913,2019-04-01
37,201905,251.4,58,29,29,1.0,2.0,4.334482758620689,2019-05-01
37,201906,328.4,74,35,37,1.0571428571428572,2.0,4.437837837837837,2019-06-01
38,201807,286.2,73,44,46,1.0454545454545454,1.5869565217391304,3.9205479452054792,2018-07-01
38,201808,256.2,71,43,47,1.0930232558139534,1.5106382978723405,3.6084507042253517,2018-08-01
38,201809,263.2,73,42,45,1.0714285714285714,1.6222222222222222,3.6054794520547944,2018-09-01
38,201810,213.4,65,42,43,1.0238095238095237,1.5116279069767442,3.2830769230769232,2018-10-01
38,201811,321.4,90,51,55,1.0784313725490196,1.6363636363636365,3.5711111111111107,2018-11-01
38,201812,191.2,56,32,34,1.0625,1.6470588235294117,3.414285714285714,2018-12-01
38,201901,285.1,83,50,54,1.08,1.537037037037037,3.434939759036145,2019-01-01
38,201902,214.6,64,40,42,1.05,1.5238095238095237,3.353125,2019-02-01
38,201903,216.9,62,38,41,1.0789473684210527,1.5121951219512195,3.4983870967741937,2019-03-01
38,201904,211.70000000000002,60,37,37,1.0,1.6216216216216217,3.5283333333333338,2019-04-01
38,201905,197.0,58,38,40,1.0526315789473684,1.45,3.396551724137931,2019-05-01
38,201906,243.5,68,41,42,1.024390243902439,1.619047619047619,3.5808823529411766,2019-06-01
39,201807,807.8,236,91,116,1.2747252747252746,2.0344827586206895,3.422881355932203,2018-07-01
39,201808,885.3,246,98,125,1.2755102040816326,1.968,3.598780487804878,2018-08-01
39,201809,789.4,226,93,109,1.1720430107526882,2.073394495412844,3.4929203539823006,2018-09-01
39,201810,802.6,230,89,113,1.2696629213483146,2.0353982300884956,3.4895652173913043,2018-10-01
39,201811,800.0,230,97,115,1.1855670103092784,2.0,3.4782608695652173,2018-11-01
39,201812,774.2,224,88,112,1.2727272727272727,2.0,3.4562500000000003,2018-12-01
39,201901,784.4,230,89,115,1.2921348314606742,2.0,3.4104347826086956,2019-01-01
39,201902,599.6,170,77,84,1.0909090909090908,2.0238095238095237,3.527058823529412,2019-02-01
39,201903,862.0,248,96,124,1.2916666666666667,2.0,3.475806451612903,2019-03-01
39,201904,784.2,242,93,120,1.2903225806451613,2.0166666666666666,3.2404958677685953,2019-04-01
39,201905,731.25,211,87,107,1.2298850574712643,1.97196261682243,3.4656398104265405,2019-05-01
39,201906,773.2,220,92,108,1.173913043478261,2.037037037037037,3.5145454545454546,2019-06-01
40,201807,1230.0,286,122,142,1.1639344262295082,2.0140845070422535,4.300699300699301,2018-07-01
40,201808,1126.4,252,118,128,1.0847457627118644,1.96875,4.46984126984127,2018-08-01
40,201809,1261.0,290,131,145,1.1068702290076335,2.0,4.348275862068966,2018-09-01
40,201810,1201.2,268,109,132,1.2110091743119267,2.0303030303030303,4.482089552238806,2018-10-01
40,201811,997.4,224,102,112,1.0980392156862746,2.0,4.452678571428572,2018-11-01
40,201812,1213.0,282,119,140,1.1764705882352942,2.0142857142857142,4.301418439716312,2018-12-01
40,201901,1195.2,276,115,138,1.2,2.0,4.3304347826086955,2019-01-01
40,201902,1253.4,280,118,139,1.1779661016949152,2.014388489208633,4.476428571428571,2019-02-01
40,201903,1185.8,264,113,132,1.168141592920354,2.0,4.491666666666666,2019-03-01
40,201904,1136.8,258,112,129,1.1517857142857142,2.0,4.406201550387597,2019-04-01
40,201905,1271.5,291,130,155,1.1923076923076923,1.8774193548387097,4.369415807560137,2019-05-01
40,201906,1355.6,306,135,153,1.1333333333333333,2.0,4.4300653594771235,2019-06-01
41,201807,184.9,51,42,42,1.0,1.2142857142857142,3.6254901960784314,2018-07-01
41,201808,183.8,51,39,40,1.0256410256410255,1.275,3.603921568627451,2018-08-01
41,201809,193.1,53,41,42,1.024390243902439,1.2619047619047619,3.6433962264150943,2018-09-01
41,201810,133.9,38,30,33,1.1,1.1515151515151516,3.5236842105263158,2018-10-01
41,201811,164.0,49,38,38,1.0,1.2894736842105263,3.3469387755102042,2018-11-01
41,201812,196.9,56,41,45,1.0975609756097562,1.2444444444444445,3.5160714285714287,2018-12-01
41,201901,169.0,45,36,37,1.0277777777777777,1.2162162162162162,3.7555555555555555,2019-01-01
41,201902,226.4,65,47,47,1.0,1.3829787234042554,3.483076923076923,2019-02-01
41,201903,214.5,64,44,47,1.0681818181818181,1.3617021276595744,3.3515625,2019-03-01
41,201904,206.5,58,42,43,1.0238095238095237,1.3488372093023255,3.560344827586207,2019-04-01
41,201905,246.4,60,46,47,1.0217391304347827,1.2765957446808511,4.1066666666666665,2019-05-01
41,201906,204.5,58,43,48,1.1162790697674418,1.2083333333333333,3.5258620689655173,2019-06-01
42,201807,27.3,9,7,7,1.0,1.2857142857142858,3.033333333333333,2018-07-01
42,201808,44.9,12,8,8,1.0,1.5,3.7416666666666667,2018-08-01
42,201809,21.2,8,6,6,1.0,1.3333333333333333,2.65,2018-09-01
42,201810,14.700000000000001,4,3,3,1.0,1.3333333333333333,3.6750000000000003,2018-10-01
42,201811,8.4,2,2,2,1.0,1.0,4.2,2018-11-01
42,201812,9.7,3,3,3,1.0,1.0,3.233333333333333,2018-12-01
42,201901,32.6,9,8,8,1.0,1.125,3.6222222222222222,2019-01-01
42,201902,12.0,3,3,3,1.0,1.0,4.0,2019-02-01
42,201903,24.2,6,5,5,1.0,1.2,4.033333333333333,2019-03-01
42,201904,6.7,2,2,2,1.0,1.0,3.35,2019-04-01
42,201905,27.6,9,8,8,1.0,1.125,3.066666666666667,2019-05-01
42,201906,15.5,5,5,5,1.0,1.0,3.1,2019-06-01
43,201807,948.4,274,112,137,1.2232142857142858,2.0,3.4613138686131384,2018-07-01
43,201808,869.7,255,96,128,1.3333333333333333,1.9921875,3.4105882352941177,2018-08-01
43,201809,932.4,256,97,128,1.3195876288659794,2.0,3.6421875,2018-09-01
43,201810,976.4,276,110,137,1.2454545454545454,2.0145985401459856,3.53768115942029,2018-10-01
43,201811,883.2,246,98,123,1.2551020408163265,2.0,3.5902439024390245,2018-11-01
43,201812,1208.2,324,119,161,1.3529411764705883,2.012422360248447,3.7290123456790125,2018-12-01
43,201901,937.8000000000001,266,105,132,1.2571428571428571,2.015151515151515,3.5255639097744362,2019-01-01
43,201902,777.8,214,91,107,1.1758241758241759,2.0,3.6345794392523363,2019-02-01
43,201903,995.8,284,109,142,1.3027522935779816,2.0,3.5063380281690137,2019-03-01
43,201904,882.8,247,94,122,1.297872340425532,2.0245901639344264,3.5740890688259106,2019-04-01
43,201905,997.65,280,114,146,1.280701754385965,1.917808219178082,3.5630357142857143,2019-05-01
43,201906,1030.2,304,114,152,1.3333333333333333,2.0,3.3888157894736843,2019-06-01
44,201807,23.7,6,4,4,1.0,1.5,3.9499999999999997,2018-07-01
44,201809,16.4,5,3,3,1.0,1.6666666666666667,3.28,2018-09-01
44,201810,26.9,7,5,5,1.0,1.4,3.8428571428571425,2018-10-01
44,201811,26.6,7,4,4,1.0,1.75,3.8000000000000003,2018-11-01
44,201812,33.5,11,7,7,1.0,1.5714285714285714,3.0454545454545454,2018-12-01
44,201901,19.8,7,5,5,1.0,1.4,2.8285714285714287,2019-01-01
44,201902,31.6,6,3,3,1.0,2.0,5.266666666666667,2019-02-01
44,201903,23.7,8,5,5,1.0,1.6,2.9625,2019-03-01
44,201904,13.0,4,3,3,1.0,1.3333333333333333,3.25,2019-04-01
44,201905,56.5,13,6,6,1.0,2.1666666666666665,4.346153846153846,2019-05-01
44,201906,47.0,14,8,8,1.0,1.75,3.357142857142857,2019-06-01
45,201807,930.8000000000001,272,108,136,1.2592592592592593,2.0,3.422058823529412,2018-07-01
45,201808,615.4,174,78,94,1.205128205128205,1.851063829787234,3.536781609195402,2018-08-01
45,201809,647.2,182,77,90,1.1688311688311688,2.022222222222222,3.5560439560439563,2018-09-01
45,201810,638.4,180,78,88,1.1282051282051282,2.0454545454545454,3.5466666666666664,2018-10-01
45,201811,749.2,212,81,104,1.2839506172839505,2.0384615384615383,3.5339622641509436,2018-11-01
45,201812,725.2,202,82,100,1.2195121951219512,2.02,3.59009900990099,2018-12-01
45,201901,886.8,256,98,126,1.2857142857142858,2.0317460317460316,3.4640625,2019-01-01
45,201902,780.4,208,83,104,1.2530120481927711,2.0,3.751923076923077,2019-02-01
45,201903,675.4,194,82,97,1.1829268292682926,2.0,3.4814432989690722,2019-03-01
45,201904,772.2,220,86,110,1.2790697674418605,2.0,3.5100000000000002,2019-04-01
45,201905,611.8,183,82,99,1.2073170731707317,1.8484848484848484,3.3431693989071034,2019-05-01
45,201906,811.0,226,92,111,1.2065217391304348,2.036036036036036,3.588495575221239,2019-06-01
46,201807,203.6,62,39,40,1.0256410256410255,1.55,3.2838709677419353,2018-07-01
46,201808,232.5,63,41,43,1.048780487804878,1.4651162790697674,3.6904761904761907,2018-08-01
46,201809,217.6,67,39,41,1.0512820512820513,1.6341463414634145,3.2477611940298505,2018-09-01
46,201810,262.5,75,44,45,1.0227272727272727,1.6666666666666667,3.5,2018-10-01
46,201811,241.9,65,37,39,1.054054054054054,1.6666666666666667,3.7215384615384615,2018-11-01
46,201812,290.1,81,47,50,1.0638297872340425,1.62,3.581481481481482,2018-12-01
46,201901,160.6,47,31,31,1.0,1.5161290322580645,3.4170212765957446,2019-01-01
46,201902,191.4,60,34,34,1.0,1.7647058823529411,3.19,2019-02-01
46,201903,243.70000000000002,65,38,38,1.0,1.7105263157894737,3.7492307692307696,2019-03-01
46,201904,246.4,75,43,45,1.0465116279069768,1.6666666666666667,3.2853333333333334,2019-04-01
46,201905,189.45,59,34,35,1.0294117647058822,1.6857142857142857,3.211016949152542,2019-05-01
46,201906,255.0,73,41,43,1.048780487804878,1.697674418604651,3.493150684931507,2019-06-01
47,201807,284.3,84,43,44,1.0232558139534884,1.9090909090909092,3.3845238095238095,2018-07-01
47,201808,387.05,100,53,56,1.0566037735849056,1.7857142857142858,3.8705000000000003,2018-08-01
